			log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000140511.10	ENSG00000140511	10	1.835843485	0.414647012	4.427485144	9.53E-06	0.000209064
ENSG00000100351.15	ENSG00000100351	15	1.832495548	0.389834665	4.700699332	2.59E-06	7.32E-05
ENSG00000196116.7	ENSG00000196116	7	1.830271574	0.289530876	6.321507392	2.59E-10	2.46E-08
ENSG00000105246.5	ENSG00000105246	5	1.829149829	0.38613557	4.737066386	2.17E-06	6.29E-05
ENSG00000186076.5	ENSG00000186076	5	1.826534126	0.507238074	3.600940505	0.000317068	0.003341252
ENSG00000140961.11	ENSG00000140961	11	1.825300313	0.304622235	5.992012743	2.07E-09	1.60E-07
ENSG00000211714.3	ENSG00000211714	3	1.82440337	0.607020619	3.005504775	0.002651404	0.016727069
ENSG00000132274.14	ENSG00000132274	14	1.818599994	0.282640067	6.434331873	1.24E-10	1.25E-08
ENSG00000185272.12	ENSG00000185272	12	1.814148704	0.396817458	4.571746195	4.84E-06	0.000123148
ENSG00000172137.17	ENSG00000172137	17	1.813860514	0.639681552	2.835567961	0.004574428	0.02488008
ENSG00000173221.12	ENSG00000173221	12	1.813456241	0.365097861	4.967041536	6.80E-07	2.34E-05
ENSG00000169413.2	ENSG00000169413	2	1.810827792	0.366180227	4.945181798	7.61E-07	2.58E-05
ENSG00000250264.1	ENSG00000250264	1	1.810033642	0.327640551	5.524449395	3.31E-08	1.79E-06
ENSG00000115523.15	ENSG00000115523	15	1.807507765	0.410659512	4.401475457	1.08E-05	0.000231369
ENSG00000146285.12	ENSG00000146285	12	1.807239076	0.495651584	3.646188437	0.000266159	0.00291826
ENSG00000185303.14	ENSG00000185303	14	1.806531297	0.434745848	4.155373321	3.25E-05	0.000552656
ENSG00000145779.7	ENSG00000145779	7	1.800953041	0.390265076	4.614691783	3.94E-06	0.000103714
ENSG00000060982.13	ENSG00000060982	13	1.797312182	0.305125476	5.890403541	3.85E-09	2.81E-07
ENSG00000160791.13	ENSG00000160791	13	1.796557709	0.372964161	4.816971437	1.46E-06	4.48E-05
ENSG00000068366.18	ENSG00000068366	18	1.796521228	0.282689189	6.355111179	2.08E-10	2.01E-08
ENSG00000106952.6	ENSG00000106952	6	1.794391617	0.464335924	3.864425565	0.000111351	0.001466765
ENSG00000166035.9	ENSG00000166035	9	1.793986617	0.382922845	4.684981957	2.80E-06	7.83E-05
ENSG00000177409.10	ENSG00000177409	10	1.793210066	0.30224135	5.933040157	2.97E-09	2.21E-07
ENSG00000145721.10	ENSG00000145721	10	1.793069571	0.424042214	4.22851667	2.35E-05	0.000426858
